Brand,Model,Price,Boite vitesse,Cylindrée,Nombre de portes,Puissance fiscale,Kilométrage,Age,Essence,Diesel,Electric
Haval,Jolion,91.5,True,1.5,4,9,25.0,3,True,False,False
Kia,Sportage,85.0,True,1.598,4,8,101.0,6,True,False,False
Renault,Kadjar,78.0,True,,4,7,85.0,3,True,False,False
Land_Rover,Range_Rover_Sport,350.0,True,1.998,4,17,82.0,5,True,False,False
Kia,Sportage,79.0,True,1.598,4,8,176.0,8,True,False,False
Kia,Sorento,60.0,True,,4,12,210.0,12,False,True,False
Infiniti,Fx,52.0,True,,4,20,190.0,16,True,False,False
Ford,Transit,38.0,False,,4,6,256.0,7,False,True,False
Bmw,Série_3,69.0,True,1.598,4,7,201.0,10,True,False,False
Bmw,Série_3,80.0,True,,4,7,167.0,8,True,False,False
Kia,Sportage,110.0,True,1.999,4,10,132.0,6,False,True,False
Nissan,Qashqai,69.5,True,,4,6,121.0,9,True,False,False
Mg,Zs,77.9,True,1.498,4,7,67.0,2,True,False,False
Hyundai,Veloster,44.9,True,,4,8,140.0,8,True,False,False
Mazda,6,51.0,True,,4,9,125.0,10,True,False,False
Mercedes_Benz,Cls,57.5,True,2.897,4,15,178.0,15,True,False,False
Haval,H6,85.0,True,,4,9,55.0,5,True,False,False
Bmw,Série_5,79.9,True,,4,10,153.0,12,True,False,False
Ford,F_250,75.5,True,,4,24,90.0,19,False,True,False
Mercedes_Benz,Classe_C,119.0,True,1.598,4,9,143.0,6,True,False,False
Renault,Koleos,98.0,False,,4,7,96.0,7,False,True,False
Mazda,3,57.0,False,,4,6,148.0,7,True,False,False
Mahindra,Scorpio_Suv,31.0,False,2.498,4,8,328.0,11,False,True,False
Mazda,3,58.5,False,,4,6,135.0,7,True,False,False
Bmw,Série_5,225.0,True,,4,10,30.0,5,True,False,False
Mg,Gs,58.0,True,,4,9,160.0,7,True,False,False
Audi,A3_Sportback,67.5,False,1.197,4,6,100.0,6,True,False,False
Skoda,Octavia,41.0,True,1.4,4,7,180.0,9,True,False,False
Kia,Rio_5p,64.0,False,0.999,4,5,62.3,3,True,False,False
Audi,Q3_Sportback,150.0,True,1.498,4,8,80.0,3,True,False,False
Mercedes_Benz,Classe_C_Coupé,178.0,True,1.498,4,10,86.0,5,True,False,True
Land_Rover,Range_Rover_Evoque,122.0,True,1.998,4,10,150.0,8,False,True,False
Bmw,Série_4_Gran_Coupé,145.0,True,1.498,4,7,90.0,5,True,False,False
Mercedes_Benz,Gla,189.0,True,1.498,4,7,20.0,1,True,False,False
Audi,Q3,112.0,True,1.498,4,9,110.0,5,True,False,False
Porsche,Cayenne,152.0,True,3.598,4,21,195.0,12,True,False,False
Mg,Hs,103.0,True,1.998,4,15,35.0,3,True,False,False
Volkswagen,Golf_7,72.0,False,1.0,4,4,83.0,6,True,False,False
Mercedes_Benz,Classe_C,161.29,True,1.598,4,8,135.0,5,True,False,False
Mercedes_Benz,Classe_S,98.0,True,,4,19,147.0,15,True,False,False
Seat,Leon_Cupra,87.0,True,1.984,4,17,135.0,6,True,False,False
Ford,Ecosport,69.0,False,1.0,4,7,67.0,2,True,False,False
Mg,5,57.0,True,1.498,4,7,37.0,2,True,False,False
Hyundai,I20,65.0,False,1.2,4,5,56.0,2,True,False,False
Haval,Jolion,86.0,True,1.449,4,9,59.0,3,True,False,False
Bmw,Série_3,63.0,True,1.599,4,7,170.0,9,True,False,False
Mercedes_Benz,Glc_Coupé,420.0,True,2.0,4,15,0.0,0,True,False,False
Mercedes_Benz,Classe_C,105.0,True,1.6,4,8,200.0,10,True,False,False
Ssangyong,Tivoli,65.0,True,1.6,4,7,4.7,6,True,False,False
Mini,3_Portes,63.0,True,1.5,4,5,100.0,7,True,False,False
Land_Rover,Range_Rover_Evoque,255.0,True,2.0,4,11,60.0,2,True,False,True
Land_Rover,Range_Rover_Sport,385.0,True,3.0,4,19,60.0,3,True,False,True
Mercedes_Benz,Cla,220.0,True,2.0,4,8,0.0,0,True,False,False
Mercedes_Benz,Gle_Coupé,450.0,True,3.0,4,12,30.0,2,True,False,True
Mercedes_Benz,Glc_Coupé,270.0,True,2.0,4,11,80.0,3,True,False,True
Bmw,Série_4_Gran_Coupé,145.0,True,2.0,4,10,120.0,8,True,False,False
Mercedes_Benz,Cla,115.0,True,1.6,4,6,130.0,7,False,True,False
Audi,A3_Sportback,145.0,True,1.5,4,8,0.9,1,True,False,True
Ford,Ecosport,60.0,True,0.998,4,7,70.58,6,True,False,False
Volkswagen,Golf_7,49.0,False,1.2,4,6,270.0,10,True,False,False
Mercedes_Benz,Gla,95.0,True,1.595,4,8,104.0,9,True,False,False
Peugeot,Landtrek_Double_Cabine,64.5,False,1.91,4,6,124.0,3,False,True,False
Kia,Rio_5p,52.0,False,1.248,4,5,91.0,5,True,False,False
Kia,Rio_5p,63.0,False,1.197,4,5,41.0,3,True,False,False
Bmw,Série_1,81.0,True,1.499,4,7,111.074,5,True,False,False
Bmw,X4,243.0,True,1.998,4,11,50.0,5,True,False,False
Ford,Ecosport,66.0,True,0.998,4,7,77.0,3,True,False,False
Audi,A3_Sportback,64.5,False,1.197,4,6,154.0,8,True,False,False
Mini,Countryman,45.0,True,1.598,4,7,101.0,12,True,False,False
Haval,Jolion,84.0,True,1.497,4,9,35.0,3,True,False,False
Fiat,500,38.5,True,1.242,4,4,99.0,7,True,False,False
Mercedes_Benz,Glc,220.0,True,1.95,4,9,39.0,6,False,True,False
Porsche,Macan,360.0,True,1.984,4,17,22.0,1,True,False,False
Land_Rover,Range_Rover_Sport,145.0,True,2.993,4,17,178.0,11,False,True,False
Renault,Clio,41.5,False,0.899,4,5,122.0,3,True,False,False
Volkswagen,Passat,87.0,True,1.395,4,8,101.0,5,True,False,False
Audi,A5_Sportback,142.0,True,1.984,4,8,102.0,3,True,False,False
Land_Rover,Discovery,114.0,True,1.999,4,15,176.0,9,True,False,False
Bmw,X1,175.0,True,1.499,4,9,21.0,1,True,False,False
Bmw,X5,170.0,True,1.995,4,13,214.0,6,False,True,False
Mercedes_Benz,Classe_C,90.0,True,1.595,4,8,176.0,8,True,False,False
Audi,A3_Berline,119.0,True,1.395,4,8,56.0,2,True,False,False
Jaguar,Xjl,150.0,True,1.999,4,16,51.5,10,True,False,False
Audi,A7_Sportback,295.0,True,2.995,4,23,86.0,2,True,False,False
Land_Rover,Range_Rover,460.0,True,4.999,4,43,52.0,7,True,False,False
Mercedes_Benz,Classe_A,137.0,True,1.332,4,8,37.0,3,True,False,True
Bmw,Série_4_Coupé,265.0,True,1.998,4,10,20.5,1,True,False,False
Hyundai,Tucson,142.0,True,1.6,4,10,11.5,1,True,False,False
Chery,Tiggo_8,92.5,True,1.6,4,9,49.5,2,True,False,False
Mercedes_Benz,Gla,182.0,True,1.332,4,9,91.0,3,True,False,False
Bmw,X2,132.0,True,1.499,4,7,38.0,6,True,False,False
Bmw,Série_4_Gran_Coupé,105.0,True,1.499,4,7,108.0,7,True,False,False
Mg,Hs,77.5,True,1.49,4,10,78.0,3,True,False,False
Ford,Ecosport,64.0,False,0.998,4,8,46.5,3,True,False,False
Ford,Kuga,71.5,False,1.498,4,8,93.0,5,True,False,False
Volkswagen,Golf_7,62.5,False,0.999,4,5,98.5,7,True,False,False
Kia,Sportage,103.0,True,1.591,4,8,77.0,3,True,False,False
Kia,Sportage,76.0,True,1.591,4,8,123.0,5,True,False,False
Haval,H6,72.0,True,1.499,4,9,99.0,5,True,False,False
Mercedes_Benz,Classe_C,215.0,True,1.496,4,9,35.0,2,True,False,False
Mazda,3,46.0,False,1.496,4,6,130.0,7,True,False,False
Mercedes_Benz,Glb,175.0,True,1.332,4,9,50.0,2,True,False,False
Peugeot,5008,78.0,False,1.199,4,7,160.0,5,True,False,False
Mercedes_Benz,Gla,168.0,True,1.4,4,9,105.0,3,True,False,False
Ford,Focus,53.0,True,0.999,4,7,83.0,7,True,False,False
Kia,Rio_Berline,47.0,False,0.899,4,5,115.0,7,True,False,False
Mitsubishi,L200_Sportero,152.0,True,2.45,4,8,35.0,2,False,True,False
Dacia,Logan,54.0,False,1.2,4,5,20.0,3,True,False,False
Mahindra,Kuv_100,34.0,False,1.2,4,5,20.0,3,True,False,False
Ssangyong,Korando,75.0,True,1.6,4,7,160.0,3,True,False,False
Citroën,Nemo,28.0,False,1.4,4,5,130.0,6,False,True,False
Bmw,Série_4_Coupé,225.0,True,2.0,4,10,10.0,3,True,False,False
Hyundai,Grand_I10,41.9,False,1.2,4,5,80.0,3,True,False,False
Mg,Zs,57.0,False,1.5,4,7,49.0,5,True,False,False
Bmw,X1,79.0,True,1.5,4,7,69.0,7,True,False,False
Nissan,Micra,33.9,False,1.2,4,5,160.0,9,True,False,False
Fiat,Fiorino,36.9,False,1.3,4,5,65.0,2,False,True,False
Volkswagen,Polo_Sedan,46.5,False,1.4,4,5,150.0,3,True,False,False
Bmw,Série_7,92.0,True,5.0,4,31,150.0,15,True,False,False
Renault,Clio,43.5,False,1.2,4,5,80.0,3,True,False,False
Citroën,C4,39.0,False,1.6,4,6,222.0,10,False,True,False
Seat,Ibiza,49.9,False,1.0,4,4,45.0,3,True,False,False
Mini,5_Portes,51.0,False,1.2,4,5,160.0,8,True,False,False
Mercedes_Benz,Cla,78.0,True,1.8,4,8,160.0,11,True,False,False
Hyundai,Grand_I10,44.5,False,1.0,4,4,19.0,2,True,False,False
Kia,Picanto,42.9,False,1.2,4,5,90.0,2,True,False,False
Mercedes_Benz,Cls,85.0,True,3.0,4,10,250.0,13,False,True,False
Hyundai_Trucks,H350,74.0,False,1.9,4,10,26.0,2,False,True,False
Volkswagen,Golf_7,57.0,True,1.2,4,5,120.0,5,True,False,False
Jeep,Compass,65.0,True,1.4,4,10,65.0,8,True,False,False
Jaguar,Xf,135.0,True,2.0,4,16,41.0,6,True,False,False
Mercedes_Benz,Classe_E,145.0,True,1.6,4,9,167.0,6,True,False,False
Volkswagen,Golf_6,46.8,False,1.4,4,5,180.0,12,True,False,False
Peugeot,2008,49.0,True,1.2,4,6,61.0,6,True,False,False
Seat,Leon,52.0,True,1.2,4,6,96.0,10,True,False,False
Mercedes_Benz,Classe_E,118.0,True,1.6,4,9,154.0,6,True,False,False
Mercedes_Benz,Classe_E,128.0,True,1.6,4,9,107.0,6,True,False,False
Mazda,3,56.0,False,1.5,4,6,165.0,5,True,False,False
Volkswagen,Amarok,79.0,False,2.0,4,10,200.0,8,False,True,False
Mercedes_Benz,Classe_C,110.0,True,2.0,4,8,120.0,5,True,False,False
Citroën,C3,28.0,False,1.2,4,5,130.0,10,True,False,False
Dacia,Dokker_Van,33.8,False,1.5,4,6,150.0,3,False,True,False
Mercedes_Benz,Glc,153.0,True,2.0,4,12,142.0,7,True,False,False
Ford,Focus,48.0,True,1.0,4,7,136.0,6,True,False,False
Land_Rover,Range_Rover_Sport,189.0,True,3.0,4,16,200.0,8,False,True,False
Bmw,Série_1,73.0,True,1.5,4,7,210.0,5,True,False,False
Mercedes_Benz,Gle_Coupé,375.0,True,3.5,4,8,74.0,3,False,True,True
Bmw,Série_5,138.0,True,1.6,4,10,173.0,3,True,False,False
Bmw,Série_5,76.0,True,2.0,4,10,260.0,12,True,False,False
Bmw,X6,79.0,True,3.5,4,22,289.0,16,True,False,False
Audi,Q3,97.0,True,1.4,4,8,112.0,6,True,False,False
Land_Rover,Range_Rover_Sport,119.0,True,3.0,4,16,200.0,13,False,True,False
Fiat,500,55.0,True,1.3,4,4,19.0,5,True,False,False
Bmw,Série_3,63.5,True,1.6,4,7,210.0,11,True,False,False
Toyota,C_Hr,72.0,True,1.2,4,6,133.0,6,True,False,False
Peugeot,2008,46.0,False,1.2,4,5,133.0,7,True,False,False
Ford,Fusion,57.0,False,1.5,4,9,85.0,8,True,False,False
Land_Rover,Discovery_Sport,117.0,True,2.0,4,10,187.0,7,False,True,False
Hyundai,Santa_Fe,140.0,True,2.4,4,11,113.0,8,True,False,False
Audi,Q3,155.0,True,1.4,4,9,50.0,2,True,False,False
Jeep,Renegade,79.0,True,1.4,4,8,74.0,5,True,False,False
Kia,Seltos,95.0,True,1.6,4,8,37.0,3,True,False,False
Bmw,Série_3,20.9,False,2.4,4,7,180.0,36,False,True,False
Suzuki,Swift,33.8,False,1.2,4,5,90.0,6,True,False,False
Nissan,350z,87.0,True,3.5,4,20,40.0,21,True,False,False
Bmw,Série_5,87.0,True,3.0,4,18,190.0,19,False,True,False
Volkswagen,Golf_7,106.0,True,2.0,4,13,70.0,8,True,False,False
Kia,Sportage,148.6,True,1.6,4,10,39.0,2,True,False,False
Mercedes_Benz,Gla,115.0,True,2.0,4,8,67.0,8,True,False,False
Peugeot,3008,82.0,True,1.2,4,7,140.0,6,True,False,False
Cupra,Formentor,129.0,True,1.5,4,8,56.0,3,True,False,True
Renault,Arkana,89.0,True,1.6,4,5,73.0,2,True,False,True
Kia,Sportage,97.0,True,2.0,4,10,140.0,8,False,True,False
Mercedes_Benz,Classe_E,59.0,True,2.5,4,12,161.0,15,False,True,False
Kia,Rio_Berline,58.0,True,1.4,4,6,114.0,5,True,False,False
Bmw,Série_1,62.0,True,1.6,4,9,115.0,9,True,False,False
Ds,4_Crossback,54.0,True,1.6,4,9,150.0,7,True,False,False
Mercedes_Benz,Classe_C,103.0,True,1.595,4,8,125.0,5,True,False,False
Kia,Sportage,139.0,True,1.599,4,10,37.0,2,True,False,False
Volkswagen,Golf_7,102.0,True,1.984,4,13,75.0,8,True,False,False
Hyundai,Tucson,129.0,True,1.598,4,7,47.0,2,False,True,True
Fiat,500,55.0,False,1.198,4,4,78.0,3,True,False,True
Fiat,Tipo_5_Portes,49.5,False,1.398,4,5,68.0,3,True,False,False
Mercedes_Benz,Classe_C,99.0,True,1.598,4,8,158.0,9,True,False,False
Suzuki,Celerio,39.5,False,0.999,4,4,0.0,0,True,False,False
Volkswagen,Golf_7,48.5,False,1.198,4,5,153.0,9,True,False,False
Renault,Megane,59.5,False,1.498,4,5,148.0,3,False,True,False
Audi,Q5,78.0,True,1.998,4,10,270.0,10,False,True,False
Citroën,C1,38.5,False,0.999,4,4,56.0,3,True,False,False
Kia,Sportage,138.0,True,1.598,4,10,29.0,1,True,False,False
Haval,H6,76.0,True,1.499,4,9,138.0,3,True,False,False
Volkswagen,Amarok,57.0,False,1.998,4,7,198.0,12,False,True,False
Mercedes_Benz,Cla,149.0,True,1.399,4,8,87.0,3,True,False,False
Volkswagen,Golf_8,110.0,True,1.499,4,8,87.0,3,True,False,False
Kia,Sportage,98.0,True,1.599,4,7,119.0,5,False,True,False
Bmw,Série_1,36.5,False,1.596,4,7,251.0,12,True,False,False
Volkswagen,Golf_7,78.0,False,1.0,4,6,125.0,6,True,False,False
Audi,Q4_E_Tron,180.0,True,1.0,4,11,32.0,1,False,False,False
Hyundai,I30_Fastback,86.5,True,1.0,4,8,19.0,2,True,False,False
Haval,H6,71.0,True,1.5,4,9,100.0,5,True,False,False
Mercedes_Benz,Glk,80.0,True,1.0,4,9,200.0,15,False,True,False
Bmw,Série_3,68.0,True,1.0,4,10,139.0,10,True,False,False
Toyota,Rav_4,28.0,False,1.0,4,10,200.0,19,True,False,False
Bmw,Série_3,41.0,False,1.0,4,7,180.0,12,True,False,False
Mercedes_Benz,Classe_E,79.0,True,1.0,4,10,170.0,12,False,True,False
Ford,Fiesta,22.5,False,1.0,4,5,200.0,15,True,False,False
Porsche,Cayenne,83.0,True,1.0,4,21,128.0,15,True,False,False
Bmw,X3,295.0,True,1.0,4,11,60.0,2,True,False,False
Volkswagen,Eos,43.0,False,1.0,4,9,160.0,18,True,False,False
Mercedes_Benz,Classe_C,140.0,True,1.0,4,8,120.0,7,True,False,False
Volkswagen,Golf_7,64.0,True,1.0,4,6,120.0,6,True,False,False
Lada,Niva,32.0,False,1.0,4,8,50.0,6,True,False,False
Nissan,Juke,55.0,True,1.0,4,7,130.0,11,True,False,False
Mitsubishi,Pajero,35.0,False,1.0,4,10,300.0,29,False,True,False
Volvo,Xc60,55.0,False,1.0,4,10,180.0,11,False,True,False
Fiat,500,53.0,False,1.0,4,5,89.0,2,True,False,False
Audi,A5_Cabriolet,62.0,False,1.0,4,9,180.0,13,True,False,False
Honda,Cr_V,95.0,True,1.0,4,10,60.0,6,True,False,False
Land_Rover,Range_Rover,230.0,True,1.0,4,24,130.0,8,True,False,False
Land_Rover,Range_Rover,700.0,True,3.0,4,25,25.0,3,True,False,False
Nissan,Patrol,85.0,False,1.0,4,19,200.0,19,False,True,False
Nissan,Patrol,85.0,False,1.0,4,17,200.0,18,False,True,False
Porsche,Panamera,250.0,True,1.0,4,41,138.0,13,True,False,False
Mercedes_Benz,Ml,85.0,True,1.0,4,15,180.0,15,False,True,False
Peugeot,308,95.0,True,1.0,4,7,1.0,1,True,False,False
Hyundai,Veloster,49.0,True,1.0,4,11,100.0,11,True,False,False
Porsche,Cayenne,190.0,True,1.0,4,16,145.0,11,False,True,False
Porsche,Cayenne,55.0,True,1.0,4,43,150.0,19,True,False,False
Bmw,Série_3,65.0,True,1.995,4,7,258.0,11,False,True,False
Bmw,X4,230.0,True,1.998,4,16,110.0,5,True,False,False
Fiat,Punto,29.0,False,1.2,4,4,216.0,9,True,False,False
Peugeot,Partner,37.2,False,1.56,4,5,220.0,10,False,True,False
Chery,Tiggo_3x,58.0,True,0.998,4,6,8.0,2,True,False,False
Mercedes_Benz,Cla,170.0,True,1.399,4,8,25.0,3,True,False,True
Hyundai,Tucson,84.0,True,1.999,4,11,215.0,9,True,False,False
Mercedes_Benz,Cla,97.0,True,1.6,4,7,125.043,6,True,False,False
Kia,Sportage_Hybride,150.0,True,1.6,4,10,36.0,1,True,False,True
Kia,Rio_5p,54.0,False,1.2,4,5,68.954,5,True,False,False
Volkswagen,Golf_7,75.0,False,1.4,4,7,26.043,8,True,False,False
Volkswagen,Golf_7,69.0,True,1.0,4,6,169.452,5,True,False,False
Bmw,Série_1,40.0,True,1.6,4,7,131.766,15,True,False,False
Mercedes_Benz,Classe_E,165.0,True,1.6,4,9,55.001,5,True,False,False
Mercedes_Benz,Classe_C,275.0,True,1.4,4,9,0.0,0,True,False,False
Mercedes_Benz,Gla,235.0,True,1.4,4,8,10.73,1,True,False,True
Mercedes_Benz,Classe_E,390.0,True,2.0,4,11,10.776,1,True,False,False
Bmw,X3,65.0,True,3.0,4,13,186.0,18,False,True,False
Mercedes_Benz,Classe_C,185.0,True,1.5,4,9,50.893,2,True,False,False
Kia,Picanto,43.0,False,1.0,4,4,3.805,3,True,False,False
Lada,4x4,36.0,False,1.7,4,7,24.387,6,True,False,False
Haval,H6,126.0,True,1.5,4,8,12.442,1,True,False,False
Nissan,Juke,51.0,True,1.6,4,7,163.166,10,True,False,False
Mitsubishi,Pajero,160.0,False,2.8,4,11,20.742,1,False,True,False
Mercedes_Benz,Cla,169.9,True,1.3,4,8,31.235,3,True,False,True
Toyota,Prado,129.0,False,3.0,4,12,199.425,21,False,True,False
Mini,5_Portes,135.0,True,1.5,4,7,18.0,3,True,False,False
Mahindra,Kuv_100,30.0,False,1.2,4,5,63.0,3,True,False,False
Haval,Jolion,93.0,True,1.5,4,9,30.0,1,True,False,False
Peugeot,308,126.0,True,1.5,4,7,48.0,1,False,True,False
Volkswagen,Tiguan,198.0,True,1.5,4,9,54.723,1,True,False,False
Peugeot,Expert,59.0,False,1.5,4,6,139.199,5,False,True,False
Volkswagen,Golf_8,138.0,True,1.5,4,8,36.651,2,True,False,True
Ford,Ecosport,85.0,False,1.0,4,7,21.544,2,True,False,False
Kia,Picanto,61.0,True,1.2,4,5,0.0,0,True,False,False
Porsche,Cayman,275.0,False,3.4,4,21,39.508,16,True,False,False
Seat,Ibiza,54.0,False,1.0,4,4,99.519,3,True,False,False
Toyota,Land_Cruiser,119.0,True,3.0,4,12,316.62,21,False,True,False
Mercedes_Benz,Classe_C,65.0,True,1.8,4,9,249.0,13,True,False,False
Mercedes_Benz,Classe_C,178.0,True,1.5,4,8,30.57,3,True,False,False
Peugeot,3008,71.0,True,1.6,4,9,105.0,7,True,False,False
Mercedes_Benz,Cla,225.0,True,1.4,4,8,1.0,0,True,False,True
Volkswagen,Golf_7,79.0,False,1.0,4,6,86.0,6,True,False,False
Volkswagen,T_Roc,78.0,False,1.0,4,6,74.107,5,True,False,False
Mercedes_Benz,Cla,185.0,True,1.4,4,8,18.5,1,True,False,True
Mercedes_Benz,Classe_A,135.0,True,1.4,4,8,68.0,6,True,False,False
Bmw,Série_3,65.0,True,1.6,4,7,112.0,11,True,False,False
Audi,Q5,110.0,True,2.0,4,10,176.0,9,False,True,False
Mercedes_Benz,Classe_C,145.0,True,1.6,4,6,145.0,5,False,True,False
Peugeot,2008,50.0,True,1.2,4,6,125.0,6,True,False,False
Mercedes_Benz,Classe_A,119.0,True,1.3,4,7,141.0,5,False,True,False
Land_Rover,Discovery_Sport,140.0,True,2.0,4,8,165.0,7,False,True,False
Citroën,C_Elysée,28.0,False,1.2,4,5,92.0,6,True,False,False
Bmw,Série_3_Coupé,74.0,False,2.0,4,10,152.0,12,True,False,False
Kia,Sportage,85.0,True,1.6,4,8,150.0,5,True,False,False
Hyundai,Ix35,63.5,True,1.699,4,11,160.0,8,False,True,False
Mercedes_Benz,Classe_A,68.5,True,1.595,4,6,180.0,10,True,False,False
Mercedes_Benz,Cla,78.0,False,1.59,4,6,130.0,9,True,False,False
Mazda,Cx_5,115.0,True,2.0,4,9,63.0,5,True,False,False
Mg,Zs,65.0,True,1.5,4,7,65.0,5,True,False,False
Peugeot,206+,22.9,False,1.124,4,4,110.0,12,True,False,False
Renault,Megane_Sedan,61.0,False,1.197,4,7,46.0,5,True,False,False
Ford,Ecosport,78.0,False,1.0,4,7,19.0,2,True,False,False
Mercedes_Benz,Ml,55.0,True,2.987,4,15,355.0,18,False,True,False
Ford,Fiesta,31.0,False,1.2,4,5,78.0,10,True,False,False
Mahindra,Kuv_100,38.0,False,1.198,4,5,10.0,2,True,False,False
Peugeot,4008,47.9,False,2.0,4,9,99.0,10,True,False,False
Haval,H6,99.0,True,1.599,4,8,16.0,2,True,False,False
Renault,Megane_Sedan,22.5,False,1.0,4,6,330.0,16,True,False,False
Hyundai,Tucson,145.0,True,1.6,4,10,37.0,2,True,False,False
Bmw,Série_4_Coupé,150.0,True,2.0,4,11,85.0,5,True,False,False
Haval,H6,82.0,True,1.599,4,9,45.0,3,True,False,False
Nissan,Qashqai,64.0,False,1.197,4,6,178.0,7,True,False,False
Mercedes_Benz,Classe_A,71.0,True,1.5,4,6,167.0,10,False,True,False
Fiat,500x,58.0,True,1.5,4,7,90.0,6,True,False,False
Chery,Tiggo_3x,52.0,True,0.998,4,6,47.0,2,True,False,False
Chery,Tiggo_2,42.5,False,1.497,4,6,100.0,5,True,False,False
Mercedes_Benz,Classe_C,165.0,True,1.497,4,11,54.0,6,True,False,True
Kia,Rio_5p,51.0,False,1.56,4,5,145.0,5,True,False,False
Mercedes_Benz,Classe_A,145.0,True,1.332,4,8,66.0,3,True,False,True
Bmw,Série_1,55.0,True,1.598,4,7,144.0,9,True,False,False
Volkswagen,Golf_7,95.0,False,1.5,4,8,88.0,6,True,False,False
Volkswagen,Polo,60.0,False,1.0,4,4,77.0,5,True,False,False
Audi,A4,115.0,True,1.395,4,8,44.0,6,True,False,False
Kia,Sportage,81.0,False,1.6,4,6,99.0,5,False,True,False
Mazda,Cx_5,63.0,True,2.0,4,9,189.0,7,True,False,False
Volkswagen,Golf_8,95.0,False,0.999,4,6,69.0,3,True,False,False
Mercedes_Benz,Classe_C,135.0,True,1.595,4,8,146.0,9,True,False,False
Peugeot,508,95.0,True,1.3,4,7,111.0,5,False,True,False
Land_Rover,Freelander,67.0,True,2.505,4,11,190.0,15,False,True,False
Citroën,C4,29.5,True,1.598,4,7,157.0,12,True,False,False
Porsche,Cayenne,410.0,True,3.0,4,20,86.0,5,True,False,True
Kia,Picanto,54.5,True,1.2,4,4,63.0,2,True,False,False
Toyota,Prado,88.0,True,3.0,4,11,449.0,21,False,True,False
Byd,F3,47.0,False,1.5,4,7,10.0,2,True,False,False
Citroën,Ds3,30.5,False,1.2,4,5,92.0,7,True,False,False
Mini,Clubman,100.0,False,1.5,4,5,34.0,5,True,False,False
Nissan,Qashqai,95.0,True,1.3,4,8,26.0,2,True,False,False
Mercedes_Benz,Classe_E,245.0,True,1.6,4,9,9.0,2,True,False,False
Mercedes_Benz,Glc_Coupé,360.0,True,2.0,4,12,6.6,1,True,False,False
Land_Rover,Range_Rover_Sport,340.0,True,2.0,4,19,100.0,5,True,False,True
Mercedes_Benz,Glc_Coupé,400.0,True,2.0,4,12,0.0,0,True,False,False
Bmw,Série_5,208.0,True,1.6,4,10,32.0,3,True,False,False
Mercedes_Benz,Classe_G,630.0,True,5.5,4,47,30.0,9,True,False,False
Mercedes_Benz,Glc,158.0,True,1.6,4,12,83.0,8,True,False,False
Mercedes_Benz,Cla,174.0,True,1.3,4,8,69.0,3,True,False,True
Mitsubishi,L200_Sportero,168.0,True,2.4,4,8,19.0,2,False,True,False
Porsche,Cayenne,510.0,True,3.0,4,22,15.0,2,True,False,True
Bmw,X6,98.0,True,3.0,4,21,180.0,13,True,False,False
Volkswagen,Touareg,48.0,True,3.0,4,16,308.0,18,False,True,False
Mercedes_Benz,Classe_S,195.0,True,2.2,4,11,79.0,9,False,True,True
Peugeot,508,83.0,True,1.6,4,8,137.0,5,True,False,False
Volkswagen,Golf_7,115.0,True,2.0,4,13,73.0,7,True,False,False
Porsche,Macan,375.0,True,2.0,4,17,6.9,1,True,False,False
Bmw,Série_3,174.0,True,1.6,4,9,80.0,3,True,False,False
Audi,Q3,190.0,True,1.4,4,9,2.0,0,True,False,False
Porsche,Cayenne_Coupé,370.0,True,3.0,4,25,59.0,5,True,False,False
Toyota,Rav_4,60.0,True,2.0,4,9,280.0,8,True,False,False
Toyota,Land_Cruiser,350.0,True,4.5,4,18,98.0,8,False,True,False
Mini,5_Portes,58.0,False,1.2,4,5,75.0,9,True,False,False
Mercedes_Benz,Classe_E_Coupé,340.0,True,3.0,4,33,86.0,6,True,False,True
Bmw,Série_1,51.0,False,0.9,4,6,172.0,11,True,False,False
Mg,3,34.0,False,1.498,4,5,134.0,7,True,False,False
Ford,Ecosport,67.0,False,1.0,4,7,44.0,2,True,False,False
Renault,Megane_Sedan,48.5,False,1.197,4,7,136.0,5,True,False,False
Peugeot,308,85.0,True,0.999,4,7,170.0,2,False,True,False
Seat,Arona,80.0,False,0.999,4,5,71.0,5,True,False,False
Mercedes_Benz,Classe_C,225.0,True,1.496,4,11,32.178,2,True,False,False
Audi,A5_Sportback,210.0,True,1.999,4,8,34.502,3,True,False,False
Chevrolet,Sonic_4p,45.0,False,0.999,4,5,84.318,5,True,False,False
Mercedes_Benz,Classe_A,175.0,True,1.991,4,26,72.29,8,True,False,False
Audi,Q3,175.0,True,1.498,4,8,77.986,3,True,False,True
Volkswagen,Golf_8,155.0,True,1.499,4,7,2.395,1,True,False,False
Volkswagen,Golf_8,170.0,True,2.0,4,8,5.496,0,True,False,True
Mercedes_Benz,Classe_C,165.0,True,1.497,4,10,63.139,5,True,False,True
Peugeot,Partner,55.0,False,1.56,4,5,144.79,5,False,True,False
Land_Rover,Range_Rover_Evoque,152.0,True,1.999,4,10,82.809,8,False,True,False
Nissan,100_Nx,63.0,False,1.332,4,6,14.924,1,True,False,False
Mercedes_Benz,Glc_Coupé,365.0,True,1.999,4,12,26.997,1,True,False,True
Bmw,X2,199.0,True,1.999,4,8,0.0,0,True,False,False
Land_Rover,Range_Rover_Evoque,169.0,True,1.999,4,8,59.0,3,False,True,False
Volkswagen,Golf_8,110.0,False,1.499,4,8,12.0,2,True,False,True
