Brand,Model,Price,Boite vitesse,Cylindrée,Puissance fiscale,Kilométrage,Age,Essence,Diesel,Electric
Bmw,Serie_1,46.0,True,1.6,7,280.0,10.0,True,False,False
Renault,Clio,40.0,False,1.2,5,90.0,3.0,True,False,False
Hyundai,Grand_I10,41.5,True,1.1,4,60.0,4.0,True,False,False
Hyundai,Tucson,145.0,True,1.6,10,37.2,2.0,True,False,False
Peugeot,308,29.5,False,1.2,5,192.0,10.0,True,False,False
Volkswagen,Golf_5,32.5,False,1.9,6,305.0,16.0,False,True,False
Seat,Leon_St,48.5,False,1.2,6,145.0,6.0,True,False,False
Chery,Qq6,27.0,False,1.0,4,31.0,2.0,True,False,False
Volkswagen,Polo,22.0,False,2.0,4,260.0,16.0,True,False,False
Nissan,Navara,33.0,False,3.0,8,299.0,18.0,False,True,False
Volkswagen,Polo,31.5,False,1.2,5,199.0,11.0,True,False,False
Peugeot,2008,56.0,False,1.5,5,104.0,5.0,False,True,False
Volkswagen,Polo,41.0,False,1.0,4,132.0,4.0,True,False,False
Volkswagen,Golf_8,38.5,True,2.0,6,257.0,14.0,False,True,False
Peugeot,Rcz,55.0,False,1.9,6,81.0,2.0,False,True,False
Citroen,Ds3,30.0,False,1.4,5,82.0,8.0,True,False,False
Kia,Picanto,42.0,True,1.4,5,104.0,4.0,True,False,False
Renault,Clio,22.5,False,1.2,5,322.0,16.0,True,False,False
Kia,Rio,49.5,False,1.2,5,92.0,5.0,True,False,False
Volkswagen,Golf_7,41.5,False,1.2,5,220.0,11.0,True,False,False
Suzuki,Baleno,43.0,False,1.5,4,40.0,6.0,True,False,False
Citroen,C5,34.5,False,1.6,6,225.0,13.0,False,True,False
Bmw,Serie_1,29.5,False,1.6,7,255.0,15.0,True,False,False
Peugeot,Partner,40.0,False,1.6,5,143.0,9.0,False,True,False
Mg,3,46.0,False,1.5,6,48.0,3.0,True,False,False
Ssangyong,Tivoli,62.0,False,3.0,7,100.0,3.0,True,False,False
Nissan,Juke,41.5,False,1.5,6,159.5,12.0,False,True,False
Jeep,Wrangler,60.0,False,1.4,8,102.0,9.0,True,False,False
Peugeot,Partner,36.0,False,1.6,5,229.0,11.0,False,True,False
Kia,Rio,36.5,False,1.2,5,160.0,9.0,True,False,False
Volkswagen,Polo,29.8,False,1.2,4,209.0,12.0,True,False,False
Kia,K2700,28.5,False,2.5,9,287.0,6.0,False,True,False
Fiat,Punto,29.0,False,1.2,4,216.2,9.0,True,False,False
Fiat,Doblo,16.5,False,1.3,5,345.0,8.0,False,True,False
Kia,Rio,38.0,False,1.2,5,250.0,8.0,True,False,False
Volkswagen,Golf_8,50.0,True,1.2,6,182.0,9.0,True,False,False
Ford,Puma,79.0,False,1.2,6,10.0,4.0,True,False,False
Kia,Rio,41.0,False,1.2,5,85.0,9.0,True,False,False
Haval,H6,72.0,True,1.5,9,85.0,4.0,True,False,False
Seat,Leon_St,37.0,False,1.4,7,129.0,13.0,True,False,False
Audi,A5,112.0,True,1.4,8,124.0,6.0,True,False,False
Peugeot,Partner,33.8,False,1.6,5,175.0,6.0,False,True,False
Hyundai,Ix_35,54.0,True,2.0,11,324.746,11.0,False,True,False
Seat,Ibiza,42.5,False,1.2,4,112.6,8.0,True,False,False
Citroen,C3,23.0,False,2.1,5,170.0,9.0,True,False,False
Volkswagen,Polo,35.5,False,1.0,4,185.0,7.0,True,False,False
Dacia,Logan_Mcv,330.0,False,1.2,5,217.0,9.0,True,False,False
Volkswagen,Golf_6,39.5,False,1.6,5,208.125,12.0,False,True,False
Dacia,Dokker,37.0,False,1.5,6,67.0,4.0,False,True,False
Haval,H6,68.0,True,1.5,9,123.7,5.0,True,False,False
Peugeot,205,15.5,False,1.2,4,259.0,26.0,True,False,False
Volkswagen,Golf_8,86.5,False,1.1,6,68.0,3.0,True,False,False
Hyundai,Coupe,28.0,False,1.6,7,143.0,21.0,True,False,False
Renault,Symbol,20.0,False,1.4,6,182.0,14.0,True,False,False
Fiat,Panda,43.0,False,1.2,4,40.0,3.0,True,False,False
Mercedes_Benz,Classe_Gla,168.0,True,1.4,9,105.0,3.0,True,False,False
Nissan,Qashqai,86.0,False,1.5,6,100.0,3.0,False,True,False
Peugeot,208,40.0,False,1.2,5,186.0,3.0,True,False,False
Kia,Picanto,28.0,False,1.2,4,196.0,10.0,True,False,False
Seat,Leon,31.0,False,1.4,7,267.0,14.0,True,False,False
Peugeot,307_Sw,14.8,False,4.0,6,154.0,22.0,True,False,False
Renault,Megane,54.5,False,1.5,5,130.0,4.0,False,True,False
Volkswagen,Golf_6,41.0,True,1.6,5,335.0,12.0,False,True,False
Peugeot,2008,44.0,False,1.2,5,118.0,6.0,True,False,False
Suzuki,Ignis,24.0,False,1.4,6,189.0,17.0,True,False,False
Bmw,X4,152.0,True,2.0,11,62.0,8.0,True,False,False
Ford,Fiesta,32.5,False,4.0,5,174.0,9.0,True,False,False
Mg,Zs,56.0,True,1.2,7,141.0,5.0,True,False,False
Bmw,Serie_5,45.0,True,2.0,10,290.0,18.0,False,True,False
Citroen,C4,25.5,False,3.0,5,227.0,18.0,False,True,False
Toyota,Corolla,24.0,False,2.0,7,310.0,12.0,False,True,False
Peugeot,301,31.5,False,1.2,5,149.5,4.0,True,False,False
Dacia,Sandero,45.0,False,1.0,5,163.519,5.0,True,False,False
Citroen,Nemo,21.8,False,1.4,6,243.74,9.0,False,True,False
Volkswagen,Polo,13.3,False,1.4,4,180.0,25.0,True,False,False
Bmw,Serie_1,28.6,False,1.6,7,251.0,17.0,True,False,False
Fiat,Doblo,25.8,False,1.3,5,160.0,4.0,False,True,False
Mercedes_Benz,Classe_C,78.0,True,1.8,8,207.6,10.0,True,False,False
Kia,Cerato,39.5,True,1.4,8,14.4,9.0,True,False,False
Peugeot,207,17.5,False,1.4,5,229.999,12.0,True,False,False
Citroen,Nemo,20.0,False,1.4,5,420.0,10.0,False,True,False
Mg,Zs,71.5,True,1.5,7,127.001,3.0,True,False,False
Haval,Jolion,68.0,True,1.5,9,20.0,1.0,True,False,False
Fiat,Tipo,53.0,False,1.4,6,113.0,4.0,True,False,False
Skoda,Fabia,39.5,False,1.0,5,76.0,5.0,True,False,False
Ford,Focus,79.0,True,1.1,6,60.0,4.0,True,False,False
Nissan,Juke,82.0,True,1.6,6,27.0,1.0,True,False,False
Peugeot,2008,44.0,False,1.2,5,117.0,6.0,True,False,False
Nissan,Micra,33.8,False,1.2,5,74.3,4.0,True,False,False
Mercedes_Benz,Classe_E,67.0,True,1.8,11,197.0,14.0,True,False,False
Audi,A6,55.0,True,1.8,10,166.92,8.0,True,False,False
Renault,Fluence,31.0,False,1.6,7,200.0,12.0,True,False,False
Mg,Zs,16.0,False,1.5,7,24.0,0.0,True,False,False
Autres,Autres,30.0,False,1.7,7,49.0,6.0,True,False,False
Ford,Fusion,20.0,False,1.4,4,248.0,16.0,False,True,False
Ford,Focus,42.0,False,1.0,6,120.0,8.0,True,False,False
Citroen,C3,42.0,False,1.2,4,98.27,6.0,True,False,False
Peugeot,2008,54.0,False,1.2,5,90.0,5.0,True,False,False
Kia,Picanto,46.5,True,1.2,4,28.0,3.0,True,False,False
Renault,Megane,49.0,False,1.2,7,96.0,7.0,True,False,False
Peugeot,308,32.0,False,1.2,5,180.0,9.0,True,False,False
Volkswagen,Golf,37.0,False,1.4,5,175.0,13.0,True,False,False
Seat,Ibiza,58.0,False,1.6,6,54.0,4.0,True,False,False
Kia,Picanto,38.0,False,1.0,4,64.0,3.0,True,False,False
Toyota,Yaris,21.9,False,1.2,4,250.0,15.0,True,False,False
Renault,Clio,40.8,False,1.2,4,127.0,7.0,True,False,False
Renault,Clio,24.5,False,1.2,5,171.0,18.0,True,False,False
Renault,Symbol,27.5,False,1.0,5,240.0,9.0,True,False,False
Ssangyong,Tivoli,61.0,False,1.6,6,74.0,4.0,True,False,False
Hyundai,Santa_Fe,190.0,True,2.3,12,48.0,4.0,False,True,False
Mercedes_Benz,Classe_C,173.0,True,1.5,10,9.0,3.0,True,False,False
Chevrolet,Spark,27.0,False,1.2,5,121.0,9.0,True,False,False
Peugeot,308,35.0,False,1.2,5,168.0,9.0,True,False,False
Citroen,C35,19.7,False,1.0,4,195.54,17.0,True,False,False
Hyundai,I_10,33.0,False,1.2,5,88.0,6.0,True,False,False
Peugeot,Partner,33.0,False,1.6,6,282.0,8.0,False,True,False
Autres,Autres,36.0,False,1.4,7,97.0,6.0,True,False,False
Toyota,C_Hr,75.0,True,1.2,6,165.0,4.0,True,False,False
Renault,Megane,60.0,False,1.4,7,60.0,3.0,True,False,False
Suzuki,Swift,42.5,False,1.4,5,49.5,5.0,True,False,False
Kia,Picanto,42.3,True,1.2,5,74.0,4.0,True,False,False
Kia,Picanto,40.0,False,1.2,5,77.0,3.0,True,False,False
Renault,Clio,43.0,False,1.4,5,105.0,4.0,True,False,False
Volkswagen,Polo,42.5,False,1.4,5,92.5,3.0,True,False,False
Hyundai,Accent,38.0,False,1.3,6,141.0,8.0,True,False,False
Renault,Clio,53.0,False,1.0,5,80.0,2.0,True,False,False
Renault,Capture,65.0,False,1.0,5,80.0,2.0,True,False,False
Renault,Clio,55.0,False,1.0,5,80.0,3.0,True,False,False
Dacia,Duster,74.0,False,1.5,6,140.0,4.0,False,True,False
Citroen,C1,33.5,False,1.2,5,90.0,5.0,True,False,False
Renault,Megane,18.5,False,1.4,5,280.0,20.0,False,True,False
Bmw,Serie_4,105.0,True,1.8,7,150.0,5.0,True,False,False
Porsche,Panamera,130.0,True,3.5,20,150.0,14.0,True,False,False
Fiat,Punto,13.5,False,4.0,4,297.0,27.0,True,False,False
Mazda,3,49.5,False,1.5,6,124.0,7.0,True,False,False
Mercedes_Benz,Classe_E,133.0,True,1.8,9,110.0,6.0,True,False,False
Bmw,X1,81.0,True,1.6,7,117.0,7.0,True,False,False
Chery,Tiggo,80.0,True,1.5,9,55.0,3.0,True,False,False
Peugeot,106,17.8,False,1.2,4,129.0,26.0,True,False,False
Peugeot,508,33.0,False,1.6,6,128.0,12.0,False,True,False
Peugeot,Partner,45.0,False,1.6,5,175.0,4.0,False,True,False
Citroen,C3,38.0,False,1.2,5,92.0,6.0,True,False,False
Rover,Over.range_Rover_Sport,12.345,True,2.7,13,230.0,17.0,False,True,False
Citroen,C4_Cactus,35.0,False,1.6,6,145.0,11.0,True,False,False
Citroen,C4,35.5,False,1.6,5,124.0,9.0,True,False,False
Fiat,Doblo,17.7,False,1.2,5,275.0,10.0,False,True,False
Renault,Clio,33.0,False,3.0,5,159.0,7.0,True,False,False
Hyundai,I_10,38.5,False,1.2,5,86.0,3.0,True,False,False
Renault,Megane,17.5,False,1.5,5,340.0,18.0,False,True,False
Fiat,Doblo,14.0,False,1.9,8,135.0,22.0,False,True,False
Honda,Brio_Amaze,30.0,False,1.2,5,84.0,7.0,True,False,False
Peugeot,208,35.5,False,1.0,4,94.0,3.0,True,False,False
Peugeot,Partner,30.0,False,1.6,5,100.0,4.0,False,True,False
Volkswagen,Polo,60.0,False,1.0,4,77.0,5.0,True,False,False
Kia,Rio,38.0,False,1.2,5,144.0,8.0,True,False,False
Kia,Sportage,85.0,True,2.0,8,175.0,5.0,True,False,False
Geely,Gk_Gt,55.0,False,1.5,6,70.0,3.0,True,False,False
Peugeot,208,31.5,False,1.2,4,65.0,5.0,True,False,False
Mercedes_Benz,Classe_C,45.5,True,1.6,9,280.0,15.0,True,False,False
Fiat,Grande_Punto,28.0,False,1.3,4,148.0,11.0,True,False,False
Bmw,Serie_3,55.999,False,1.6,7,188.0,9.0,True,False,False
Audi,A3,56.0,False,1.2,5,196.0,9.0,True,False,False
Peugeot,208,33.0,False,1.2,4,70.0,4.0,True,False,False
Renault,Clio,32.0,False,1.2,5,155.0,7.0,True,False,False
Renault,Megane_Estate,22.0,False,1.5,5,230.0,19.0,False,True,False
Mazda,3,28.5,False,1.6,6,273.9,12.0,True,False,False
Dacia,Duster,43.5,False,1.5,5,210.0,8.0,False,True,False
Opel,Corsa,13.5,False,1.2,4,285.0,26.0,True,False,False
Mg,Zs,73.0,True,1.6,7,46.0,3.0,True,False,False
Citroen,C35,30.0,False,1.2,4,130.0,10.0,True,False,False
Opel,Agila,11.2,False,1.0,4,300.0,21.0,True,False,False
Renault,Megane,15.7,False,1.5,5,200.0,21.0,False,True,False
Citroen,Nemo,30.0,False,1.4,6,133.0,8.0,False,True,False
Chery,Tiggo,47.0,False,1.5,6,30.0,4.0,True,False,False
Ford,Fiesta,32.5,False,1.4,5,143.0,8.0,True,False,False
Hyundai,Grand_I10,44.0,True,1.2,5,95.0,3.0,True,False,False
Isuzu,D_Max,123.456,False,2.5,10,165.0,10.0,False,True,False
Ford,Fiesta,28.2,False,1.2,5,174.0,12.0,True,False,False
Hyundai,I_30,94.0,True,1.0,7,7.0,0.0,True,False,False
Haval,Jolion,86.0,True,1.5,9,59.0,2.0,True,False,False
Citroen,C4,46.8,False,1.6,5,155.0,8.0,False,True,False
Renault,Clio,37.0,False,1.2,5,160.0,4.0,True,False,False
Renault,Clio,40.0,False,1.2,4,100.0,7.0,True,False,False
Renault,Fluence,35.0,True,1.6,7,200.0,12.0,True,False,False
Peugeot,308,41.0,False,1.2,5,102.0,7.0,True,False,False
Mercedes_Benz,Classe_A,24.0,False,3.0,6,238.0,14.0,True,False,False
Citroen,C35,26.8,False,1.2,5,157.0,14.0,True,False,False
Seat,Leon_St,87.0,True,2.0,17,135.0,6.0,True,False,False
Peugeot,2008,45.0,False,1.2,6,88.0,6.0,True,False,False
Volkswagen,Passat,43.0,False,1.6,5,170.0,12.0,False,True,False
Ssangyong,Tivoli,51.5,False,1.6,7,119.0,6.0,True,False,False
Volkswagen,Golf_7,58.0,False,1.4,5,170.0,10.0,True,False,False
Peugeot,208,49.0,False,1.2,5,70.0,2.0,True,False,False
Volkswagen,Golf,35.5,False,1.6,6,205.0,15.0,True,False,False
Volkswagen,Jetta,23.0,False,4.0,6,200.0,14.0,False,True,False
Bmw,Serie_5,29.5,True,2.5,11,390.0,19.0,False,True,False
Volkswagen,T_Roc,95.0,False,1.0,6,49.0,5.0,True,False,False
Renault,Clio,25.0,False,1.2,4,333.0,14.0,True,False,False
Mazda,2,33.0,False,1.5,6,375.0,7.0,True,False,False
Kia,Cerato,41.5,True,1.6,8,180.0,10.0,True,False,False
Chery,Qq,21.9,False,1.1,4,74.3,7.0,True,False,False
Volkswagen,Golf_7,75.0,True,1.6,6,122.0,5.0,False,True,False
Citroen,Nemo,24.8,False,1.3,5,231.0,8.0,False,True,False
Audi,A3,40.0,False,1.2,5,172.0,10.0,True,False,False
Mercedes_Benz,Classe_A,61.5,False,1.6,6,70.0,9.0,True,False,False
Bmw,Serie_1,92.0,True,1.5,7,124.0,5.0,True,False,False
Chevrolet,Alero,26.5,False,1.6,7,169.0,12.0,True,False,False
Renault,Clio,27.0,False,1.2,4,245.0,14.0,True,False,False
Peugeot,308,40.0,False,1.2,5,150.0,10.0,True,False,False
Peugeot,Partner,37.2,False,1.5,5,220.0,10.0,False,True,False
Suzuki,Swift,40.0,False,1.2,5,90.0,2.0,True,False,False
Chery,Qq,22.0,False,1.0,4,90.0,5.0,True,False,False
Mercedes_Benz,Classe_E,45.999,False,3.0,7,360.0,19.0,False,True,False
Skoda,Octavia,90.0,True,1.4,8,37.0,1.0,True,False,False
Mini,Cooper,79.0,True,1.5,7,20.0,5.0,True,False,False
Kia,Picanto,32.0,False,1.0,4,140.0,8.0,True,False,False
Chery,Tiggo,48.0,False,1.6,8,65.0,5.0,True,False,False
Mitsubishi,Pajero_Sport,135.0,True,3.2,12,127.0,14.0,False,True,False
Mahindra,Hover,30.0,False,1.2,5,131.0,4.0,True,False,False
Seat,Leon,56.8,False,1.2,6,126.4,4.0,True,False,False
Autres,Autres,22.0,False,1.6,5,100.0,4.0,False,True,False
Audi,A3,60.0,False,1.4,6,183.0,8.0,True,False,False
Peugeot,4008,47.9,False,2.0,9,99.0,10.0,True,False,False
Ssangyong,Actyon,45.0,False,1.4,7,210.0,6.0,False,True,False
Fiat,500,55.0,False,1.0,5,60.0,3.0,True,False,False
Seat,Leon,68.0,False,1.4,7,170.0,9.0,True,False,False
Jeep,Compass,80.0,True,1.4,8,80.0,4.0,True,False,False
Seat,Leon,48.5,True,1.2,6,219.0,9.0,True,False,False
Kia,Rio,65.0,False,1.2,5,80.0,4.0,True,False,False
Toyota,Rav_4,115.0,True,2.0,9,100.0,4.0,True,False,False
Peugeot,2008,56.0,True,1.2,6,120.0,5.0,True,False,False
Mercedes_Benz,Classe_A,70.998,True,1.5,5,167.0,13.0,False,True,False
Mercedes_Benz,Classe_C,48.501,True,1.8,9,181.4,14.0,True,False,False
Kia,Rio,38.5,False,1.2,5,168.0,8.0,True,False,False
Jeep,Cherokee,70.0,True,1.4,8,77.0,3.0,True,False,False
Volkswagen,Golf_5,25.0,False,4.0,5,180.0,17.0,True,False,False
Bmw,Serie_5,30.0,True,2.5,11,308.0,18.0,False,True,False
Dacia,Sandero,34.0,False,1.2,5,112.0,3.0,True,False,False
Bmw,Serie_1,39.0,False,1.6,7,300.0,11.0,False,True,False
Citroen,Ds5,47.0,True,1.6,6,272.0,12.0,False,True,False
Mercedes_Benz,Classe_Cla,136.0,True,1.6,6,110.0,4.0,True,False,False
Volkswagen,Golf_8,96.5,False,1.6,6,130.0,4.0,False,True,False
Mercedes_Benz,Classe_A,110.0,True,1.5,6,120.0,4.0,False,True,False
Suzuki,Vitara,68.9,False,1.6,6,43.0,5.0,True,False,False
Volkswagen,Polo,13.0,False,1.4,4,290.0,25.0,True,False,False
Skoda,Fabia,73.0,True,1.0,6,54.9,2.0,True,False,False
Dacia,Logan,36.0,False,1.2,5,231.0,8.0,True,False,False
Haval,H6,71.0,True,1.5,9,100.0,4.0,True,False,False
Audi,A3,64.5,False,1.2,6,154.0,8.0,True,False,False
Volkswagen,Polo,55.0,False,1.0,4,29.0,3.0,True,False,False
Kia,Rio,52.0,False,1.2,5,91.0,5.0,True,False,False
Volkswagen,Golf_6,33.0,False,1.4,5,240.0,15.0,True,False,False
Dacia,Dokker,37.0,False,1.5,6,130.0,4.0,False,True,False
Mercedes_Benz,Classe_C,105.0,True,1.8,8,12.0,3.0,True,False,False
Renault,Symbol,23.0,False,3.0,5,236.0,18.0,True,False,False
Mercedes_Benz,Classe_E,65.5,True,2.0,8,186.5,14.0,False,True,False
Ssangyong,Tivoli,58.0,False,1.6,8,160.0,6.0,True,False,False
Peugeot,308,50.0,False,1.2,6,89.5,4.0,True,False,False
Ford,Fiesta,37.0,False,1.2,5,161.0,8.0,True,False,False
Volkswagen,Polo,32.9,False,1.4,5,155.0,14.0,True,False,False
Mg,5,52.0,True,1.5,7,160.0,4.0,True,False,False
Chery,A5,52.0,False,4.0,5,8.7,3.0,True,False,False
Mg,Zs,87.0,True,1.5,9,25.0,1.0,True,False,False
Seat,Ibiza,27.0,False,1.2,6,39.5,1.0,True,False,False
Ford,Ranger,30.998,False,2.5,10,340.0,12.0,False,True,False
Volkswagen,Golf_7,65.0,False,1.0,6,109.35,5.0,True,False,False
Kia,Picanto,39.0,True,1.2,5,99.5,5.0,True,False,False
Mercedes_Benz,Classe_C,136.0,True,1.6,7,93.0,4.0,False,True,False
Renault,Clio,49.5,False,1.5,5,122.0,3.0,False,True,False
Isuzu,D_Max,185.0,True,1.9,8,58.0,2.0,False,True,False
Citroen,Berlingo,49.5,False,1.6,5,118.0,4.0,False,True,False
Fiat,Grande_Punto,27.5,False,1.4,4,112.0,8.0,True,False,False
Kia,Optima,43.0,True,1.9,10,124.0,12.0,True,False,False
Renault,Clio,38.5,False,1.9,4,48.0,7.0,True,False,False
Renault,Clio,21.0,False,1.6,5,60.0,20.0,True,False,False
Renault,Kangoo,25.0,False,1.5,5,300.0,13.0,False,True,False
Haval,H6,89.0,True,1.5,9,49.0,4.0,True,False,False
Nissan,Juke,40.0,True,1.6,6,130.0,11.0,True,False,False
Kia,Picanto,123.456,False,1.0,4,54.0,5.0,True,False,False
Volkswagen,Golf,41.0,False,1.2,5,191.0,11.0,True,False,False
Seat,Leon,63.0,False,1.2,6,99.5,5.0,True,False,False
Peugeot,308,52.5,False,1.6,6,120.0,4.0,False,True,False
Mercedes_Benz,Classe_Ml,26.0,False,4.0,11,300.0,23.0,False,True,False
Volkswagen,Passat,31.5,False,1.6,7,90.0,14.0,True,False,False
Mg,Zs,64.998,True,1.6,7,180.0,5.0,True,False,False
Nissan,Qashqai,60.0,True,1.2,6,160.0,8.0,True,False,False
Suzuki,Vitara,63.0,True,1.4,6,115.0,6.0,True,False,False
Chevrolet,Spark,26.5,False,1.2,5,83.0,8.0,True,False,False
Jaguar,F_Type,300.0,True,1.6,6,150.0,4.0,False,True,False
Mercedes_Benz,Classe_C,45.0,True,1.6,9,300.0,14.0,True,False,False
Volkswagen,Golf_8,75.5,False,1.0,6,110.0,6.0,True,False,False
Peugeot,308,56.5,False,1.5,6,120.0,4.0,False,True,False
Volkswagen,Golf_7,49.0,False,1.2,5,161.0,9.0,True,False,False
Ford,Mondeo,38.0,False,1.6,9,150.0,9.0,True,False,False
Seat,Arosa,65.0,False,1.6,6,65.0,5.0,True,False,False
Volkswagen,Golf_6,46.0,False,1.6,5,168.0,12.0,False,True,False
Mini,Cooper,29.0,False,1.6,5,160.0,14.0,True,False,False
Peugeot,206+,26.0,False,1.4,5,109.0,12.0,True,False,False
Mercedes_Benz,Classe_A,108.0,True,1.4,7,100.0,4.0,True,False,False
Toyota,Aygo,45.5,True,1.2,5,5.6,2.0,True,False,False
Bmw,Serie_6,72.0,True,3.0,16,102.0,17.0,True,False,False
Volkswagen,Polo,43.5,False,1.0,4,140.0,3.0,True,False,False
Kia,Picanto,44.5,True,1.2,4,70.0,3.0,True,False,False
Bmw,Serie_1,52.0,True,1.6,7,170.0,12.0,True,False,False
Peugeot,Expert,57.0,False,1.6,6,155.0,4.0,False,True,False
Citroen,Ds3,31.0,False,1.2,5,133.0,10.0,True,False,False
Kia,Picanto,47.5,False,1.2,5,29.0,3.0,True,False,False
Kia,Sportage,80.0,True,1.6,8,110.0,5.0,True,False,False
Hyundai,Grand_I10,41.5,False,1.2,5,65.0,3.0,True,False,False
Volkswagen,Polo,22.0,False,1.0,4,251.0,17.0,True,False,False
Mg,Zs,64.0,True,1.5,7,110.0,6.0,True,False,False
Renault,Capture,40.0,False,1.0,6,135.0,10.0,True,False,False
Seat,Leon_St,45.0,False,1.2,6,85.0,8.0,True,False,False
Citroen,C3,29.5,False,1.2,5,135.0,8.0,True,False,False
Volkswagen,Passat,49.0,False,1.4,7,146.0,10.0,True,False,False
Mahindra,Hover,31.0,False,1.2,5,84.1,3.0,True,False,False
Fiat,Panda,23.0,False,2.0,4,290.0,18.0,True,False,False
Mini,One,27.5,False,1.4,5,135.0,14.0,True,False,False
Mitsubishi,L200,40.0,False,2.7,10,260.0,23.0,False,True,False
Ssangyong,Korando,95.0,True,1.8,9,47.0,3.0,True,False,False
Volkswagen,Golf,67.5,False,1.2,5,135.0,8.0,True,False,False
Peugeot,208,26.999,False,1.2,5,184.0,7.0,True,False,False
Mg,Hs,83.0,True,1.5,10,50.0,3.0,True,False,False
Mini,Country_Man,39.9,False,1.6,6,179.0,14.0,True,False,False
Mercedes_Benz,Classe_Cls,55.5,True,3.0,15,178.0,15.0,True,False,False
Byd,F3,38.0,False,1.4,7,117.0,6.0,True,False,False
Citroen,C5,30.0,False,1.6,6,260.0,13.0,False,True,False
Peugeot,2008,48.0,False,1.2,5,99.0,6.0,True,False,False
Peugeot,2008,44.0,False,1.2,6,106.0,4.0,True,False,False
Mahindra,Scorpion,22.0,False,1.2,5,260.0,5.0,True,False,False
Fiat,500,33.0,False,1.2,4,128.0,9.0,True,False,False
Citroen,Berlingo,55.0,False,1.5,5,110.0,3.0,False,True,False
Mercedes_Benz,Classe_A,53.0,True,1.8,8,191.0,10.0,True,False,False
Mercedes_Benz,Classe_C,45.0,True,1.6,9,267.0,15.0,True,False,False
Peugeot,308,68.0,True,1.6,9,164.0,8.0,True,False,False
Peugeot,206,22.0,False,2.0,5,170.0,21.0,False,True,False
Citroen,C4,29.5,False,1.4,5,195.0,10.0,True,False,False
Peugeot,301,25.5,False,1.2,5,195.0,6.0,True,False,False
Peugeot,Boxer,25.0,False,2.2,7,298.0,14.0,False,True,False
Bmw,Serie_3,59.5,True,1.6,7,225.0,11.0,True,False,False
Autres,Autres,39.5,False,1.2,6,94.0,6.0,True,False,False
Mg,Gt,35.0,True,1.5,6,174.0,6.0,True,False,False
Volkswagen,Polo,38.5,False,1.2,5,90.0,3.0,True,False,False
Audi,Q5,70.0,True,3.0,15,369.0,16.0,False,True,False
Audi,A3,53.0,False,1.4,5,240.0,9.0,True,False,False
Volkswagen,Polo,40.499,False,1.4,5,93.0,9.0,True,False,False
Peugeot,308_Sw,43.0,False,1.2,6,260.0,4.0,False,True,False
Citroen,Berlingo,50.0,False,1.6,5,56.0,2.0,False,True,False
Mercedes_Benz,Classe_E,42.5,True,2.2,10,347.5,18.0,False,True,False
Audi,Q7,95.0,True,3.0,16,162.0,15.0,False,True,False
Citroen,Ds,31.5,False,1.2,5,124.0,9.0,True,False,False
Ford,Focus,41.0,False,1.0,6,180.0,7.0,True,False,False
Mg,Zs,53.0,False,1.5,7,150.0,6.0,True,False,False
Kia,Sportage,100.0,False,1.6,7,90.0,3.0,False,True,False
Citroen,C5,31.0,False,1.6,6,223.0,14.0,False,True,False
Renault,Clio,48.5,False,1.0,5,140.0,4.0,True,False,False
Citroen,Berlingo,74.0,False,1.5,5,140.0,4.0,False,True,False
Renault,Capture,62.5,False,1.5,6,86.0,5.0,False,True,False
Fiat,500c,58.0,False,1.0,5,70.0,4.0,True,False,False
Kia,Picanto,44.0,True,1.2,5,78.0,3.0,True,False,False
Volkswagen,Golf,41.0,False,1.2,5,168.0,13.0,True,False,False
Peugeot,208,26.5,False,1.2,5,166.0,11.0,True,False,False
Kia,Rio,62.0,False,1.2,5,50.0,3.0,True,False,False
Peugeot,5008,138.0,True,1.6,9,7.0,1.0,True,False,False
Kia,Rio,42.0,False,1.4,5,147.0,5.0,True,False,False
Peugeot,2008,32.0,False,3.0,5,149.0,9.0,True,False,False
Renault,Megane,49.0,False,1.5,6,128.0,4.0,False,True,False
Mercedes_Benz,Classe_A,55.0,False,1.6,6,155.0,10.0,True,False,False
Mercedes_Benz,Classe_A,95.0,True,2.0,5,132.0,6.0,False,True,False
Volkswagen,Polo,58.0,False,1.0,4,100.0,4.0,True,False,False
Mercedes_Benz,Classe_C,70.0,False,2.2,7,93.0,13.0,False,True,False
Toyota,Corolla,71.0,True,1.2,6,37.0,3.0,True,False,False
Mahindra,Hover,29.0,False,1.2,5,90.0,5.0,True,False,False
Renault,Megane,17.0,False,4.0,5,19.0,18.0,False,True,False
Renault,Megane,17.5,False,1.2,5,250.0,19.0,False,True,False
Renault,Clio,21.5,False,1.2,5,192.0,17.0,True,False,False
Bmw,Serie_3_Gt,40.5,False,1.6,7,198.0,15.0,True,False,False
Renault,Clio,38.5,False,1.2,5,71.0,8.0,True,False,False
Mazda,Cx7,80.0,False,2.2,11,51.0,12.0,False,True,False
Fiat,Fiorino,13.0,False,1.3,4,10.0,0.0,False,True,False
Fiat,Tempra,53.0,False,1.6,6,333.0,5.0,False,True,False
Peugeot,3008,43.0,False,1.4,6,90.0,11.0,True,False,False
Bmw,X1,122.0,True,1.5,8,76.0,4.0,True,False,False
Hyundai,Tucson,140.0,True,1.6,7,70.0,2.0,False,True,False
Mercedes_Benz,Classe_C,145.0,True,2.0,8,140.0,4.0,False,True,False
Nissan,Micra,31.0,False,1.2,5,140.0,6.0,True,False,False
Renault,Megane,17.0,False,4.0,4,190.0,18.0,False,True,False
